group_id,geometry,quarter,amount,analysis_neighborhood,area,GEOID20,tract_geoid
363,"MULTIPOLYGON (((-122.42822 37.769441, -122.426684 37.769534, -122.426402 37.769596, -122.426141 37.769626, -122.426108 37.76963, -122.425985 37.769647, -122.42593 37.769654, -122.42464 37.769732, -122.424551 37.769737, -122.424475 37.769148, -122.424571 37.769134, -122.424664 37.769109, -122.425679 37.769046, -122.426713 37.768982, -122.426858 37.769042, -122.426948 37.769175, -122.427462 37.76877, -122.429054 37.768675, -122.429128 37.769456, -122.428991 37.769394, -122.42822 37.769441)), ((-122.429225 37.770351, -122.429146 37.769561, -122.429128 37.769456, -122.429906 37.769408, -122.430247 37.769392, -122.431357 37.769321, -122.43157 37.769307, -122.431717 37.770035, -122.430074 37.770243, -122.429225 37.770351)))",2025Q2,"28,972.77",Mission,60750202021006 | 60750168012004 | 60750169002000 | 60750168012006,60750202021006,06075020202
364,"MULTIPOLYGON (((-122.426594 37.769739, -122.426402 37.769596, -122.426684 37.769534, -122.42822 37.769441, -122.428275 37.769701, -122.428426 37.770452, -122.426781 37.77066, -122.426594 37.769739)), ((-122.424787 37.770712, -122.424707 37.770623, -122.42464 37.769732, -122.42593 37.769654, -122.425985 37.769647, -122.426108 37.76963, -122.426141 37.769626, -122.426402 37.769596, -122.424929 37.770778, -122.424787 37.770712)), ((-122.42852 37.770918, -122.428426 37.770452, -122.429225 37.770351, -122.430074 37.770243, -122.431717 37.770035, -122.431811 37.770501, -122.430167 37.770709, -122.42852 37.770918)))",2025Q2,436.96,Mission,60750202021007 | 60750168012002 | 60750168012003 | 60750168013003,60750202021007,06075020202
365,"MULTIPOLYGON (((-122.426849 37.763541, -122.426835 37.763415, -122.426815 37.763212, -122.426802 37.763077, -122.426792 37.762996, -122.427167 37.762973, -122.42724 37.763798, -122.426891 37.763856, -122.426849 37.763541)), ((-122.425354 37.76795, -122.425277 37.767148, -122.4252 37.766349, -122.426462 37.766272, -122.426515 37.767048, -122.426587 37.767875, -122.425536 37.767939, -122.425354 37.76795)), ((-122.422588 37.767125, -122.422582 37.767069, -122.422578 37.767046, -122.423141 37.766977, -122.423203 37.76698, -122.423287 37.766966, -122.423647 37.766911, -122.423776 37.7669, -122.423811 37.767199, -122.423819 37.767255, -122.423825 37.76731, -122.423834 37.767385, -122.422629 37.767488, -122.422588 37.767125)), ((-122.422199 37.76814, -122.424368 37.768009, -122.424376 37.768141, -122.424424 37.768629, -122.422258 37.768754, -122.422199 37.76814)))",2025Q2,"9,519.93",Mission,60750202022002 | 60750202022003 | 60750202023002 | 60750203002005,60750202022002,06075020202
388,"MULTIPOLYGON (((-122.42329 37.756771, -122.423281 37.756672, -122.423215 37.755971, -122.423148 37.755273, -122.423139 37.755172, -122.423232 37.755167, -122.423757 37.755137, -122.423913 37.756734, -122.423384 37.756766, -122.42329 37.756771)), ((-122.425685 37.758232, -122.42587 37.758221, -122.425914 37.75903, -122.425748 37.759036, -122.425685 37.758232)), ((-122.424863 37.759894, -122.425836 37.759835, -122.425983 37.761433, -122.425025 37.761491, -122.424863 37.759894)), ((-122.422775 37.761628, -122.422411 37.76165, -122.422258 37.760051, -122.422879 37.760013, -122.422976 37.761149, -122.422924 37.761205, -122.422955 37.761617, -122.422775 37.761628)))",2025Q2,"6,275.5",Mission,60750206011008 | 60750207011001 | 60750207022004 | 60750207022001,60750206011008,06075020601
390,"MULTIPOLYGON (((-122.426792 37.762996, -122.426298 37.763027, -122.426137 37.763036, -122.426104 37.762631, -122.426071 37.762206, -122.425983 37.761433, -122.426176 37.761421, -122.428354 37.76129, -122.428431 37.762088, -122.428509 37.76289, -122.427167 37.762973, -122.426792 37.762996)), ((-122.42406 37.764786, -122.42415 37.764781, -122.424574 37.764755, -122.425925 37.764673, -122.426293 37.764651, -122.426418 37.765784, -122.426462 37.766272, -122.4252 37.766349, -122.425277 37.767148, -122.425354 37.76795, -122.424462 37.768003, -122.424368 37.768009, -122.42435 37.767873, -122.424298 37.767339, -122.424101 37.767362, -122.423834 37.767385, -122.423825 37.76731, -122.423819 37.767255, -122.423811 37.767199, -122.423776 37.7669, -122.423647 37.766911, -122.423287 37.766966, -122.423203 37.76698, -122.423141 37.766977, -122.422578 37.767046, -122.422582 37.767069, -122.422588 37.767125, -122.422629 37.767488, -122.42214 37.767531, -122.422199 37.76814, -122.422258 37.768754, -122.424424 37.768629, -122.424475 37.769148, -122.422308 37.769278, -122.42147 37.769339, -122.421365 37.76819, -122.42121 37.768199, -122.421057 37.766599, -122.421531 37.766571, -122.422044 37.76654, -122.423281 37.766465, -122.424224 37.766408, -122.42406 37.764786)))",2025Q2,"24,865.45",Mission,60750206012000 | 60750202011002 | 60750202022001 | 60750202023000 | 60750201012010 | 60750201012011 | 60750202022004,60750206012000,06075020601
394,"MULTIPOLYGON (((-122.427129 37.754933, -122.427736 37.754897, -122.427813 37.75569, -122.427892 37.756494, -122.42797 37.757292, -122.425767 37.757425, -122.425604 37.757435, -122.425532 37.756636, -122.425687 37.756627, -122.426149 37.756599, -122.426787 37.756561, -122.426634 37.754962, -122.427129 37.754933)), ((-122.423613 37.759164, -122.423684 37.759964, -122.423847 37.761563, -122.423764 37.761568, -122.422955 37.761617, -122.422924 37.761205, -122.422976 37.761149, -122.422879 37.760013, -122.422258 37.760051, -122.421425 37.760101, -122.421355 37.759372, -122.421272 37.758499, -122.422709 37.758412, -122.423445 37.758368, -122.423435 37.758283, -122.423367 37.75757, -122.423453 37.757565, -122.425604 37.757435, -122.425685 37.758232, -122.423559 37.758361, -122.423613 37.759164)))",2025Q2,"20,857.3",Mission,60750206021005 | 60750207013001 | 60750207012000 | 60750211001003 | 60750206021006 | 60750207022002,60750206021005,06075020602
396,"MULTIPOLYGON (((-122.424667 37.753471, -122.42524 37.753436, -122.425384 37.755035, -122.424823 37.755075, -122.424667 37.753471)), ((-122.426119 37.756298, -122.426222 37.756292, -122.426133 37.755355, -122.42612 37.755224, -122.426017 37.75523, -122.42601 37.755158, -122.425682 37.755178, -122.42555 37.755181, -122.425545 37.755117, -122.425532 37.755025, -122.426634 37.754962, -122.426787 37.756561, -122.426149 37.756599, -122.426119 37.756298)), ((-122.423384 37.756766, -122.423913 37.756734, -122.424443 37.756702, -122.424977 37.75667, -122.425532 37.756636, -122.425604 37.757435, -122.423453 37.757565, -122.423384 37.756766)), ((-122.423684 37.759964, -122.423613 37.759164, -122.425748 37.759036, -122.425836 37.759835, -122.424863 37.759894, -122.423684 37.759964)))",2025Q2,917.66,Mission,60750207012001 | 60750207013003 | 60750210001005 | 60750211001002,60750207012001,06075020701
397,"POLYGON ((-122.423215 37.755971, -122.423281 37.756672, -122.42329 37.756771, -122.423384 37.756766, -122.423453 37.757565, -122.423367 37.75757, -122.423435 37.758283, -122.423445 37.758368, -122.422709 37.758412, -122.421272 37.758499, -122.420507 37.758545, -122.420338 37.756949, -122.421118 37.756902, -122.421041 37.756102, -122.423215 37.755971))",2025Q2,"83,709.28",Mission,60750207013002 | 60750207013000 | 60750207011000 | 60750208012004,60750207013002,06075020701
398,"POLYGON ((-122.419975 37.760189, -122.419206 37.760235, -122.419053 37.758633, -122.419841 37.758585, -122.419975 37.760189))",2025Q2,"13,334.2",Mission,60750208011002,60750208011002,06075020801
399,"POLYGON ((-122.420507 37.758545, -122.421272 37.758499, -122.421355 37.759372, -122.421425 37.760101, -122.422258 37.760051, -122.422411 37.76165, -122.421578 37.761701, -122.420813 37.761747, -122.42066 37.760148, -122.420507 37.758545))",2025Q2,"128,299.86",Mission,60750208011004 | 60750207022000 | 60750208022004,60750208011004,06075020801
400,"POLYGON ((-122.416567 37.755568, -122.417659 37.755502, -122.417812 37.757101, -122.418901 37.757035, -122.419053 37.758633, -122.417965 37.758698, -122.418118 37.760301, -122.417026 37.760367, -122.416872 37.758764, -122.41672 37.757167, -122.416567 37.755568))",2025Q2,"36,476.99",Mission,60750208012001 | 60750208012000 | 60750208011000 | 60750208013000,60750208012001,06075020801
401,"POLYGON ((-122.417506 37.753902, -122.418594 37.753837, -122.419705 37.75377, -122.420812 37.753703, -122.420964 37.755295, -122.419858 37.755366, -122.420011 37.756969, -122.420338 37.756949, -122.420507 37.758545, -122.419841 37.758585, -122.419053 37.758633, -122.418901 37.757035, -122.417812 37.757101, -122.417659 37.755502, -122.417506 37.753902))",2025Q2,"183,401.65",Mission,60750208013002 | 60750208013001 | 60750209004000 | 60750208012003 | 60750208012002 | 60750209001001 | 60750209004001,60750208013002,06075020801
402,"POLYGON ((-122.418484 37.763496, -122.417332 37.763572, -122.417179 37.761968, -122.418271 37.761902, -122.418416 37.763409, -122.418484 37.763496))",2025Q2,"4,710.61",Mission,60750208021000,60750208021000,06075020802
403,"POLYGON ((-122.418416 37.763409, -122.418271 37.761902, -122.419359 37.761836, -122.419444 37.762713, -122.419476 37.763051, -122.419513 37.763429, -122.419669 37.765051, -122.418698 37.76511, -122.418552 37.763577, -122.418484 37.763496, -122.418416 37.763409))",2025Q2,"23,976.89",Mission,60750208021001 | 60750201022001,60750208021001,06075020802
404,"POLYGON ((-122.420813 37.761747, -122.421578 37.761701, -122.421662 37.762579, -122.421695 37.762917, -122.419476 37.763051, -122.419444 37.762713, -122.419359 37.761836, -122.420128 37.761789, -122.420214 37.762666, -122.420901 37.762625, -122.420813 37.761747))",2025Q2,"37,849.36",Mission,60750208021003 | 60750208021004 | 60750208021006,60750208021003,06075020802
405,"POLYGON ((-122.419359 37.761836, -122.418271 37.761902, -122.418118 37.760301, -122.419206 37.760235, -122.419359 37.761836))",2025Q2,"14,374.55",Mission,60750208022001,60750208022001,06075020802
406,"POLYGON ((-122.420507 37.758545, -122.42066 37.760148, -122.420813 37.761747, -122.420901 37.762625, -122.420214 37.762666, -122.420128 37.761789, -122.419359 37.761836, -122.419206 37.760235, -122.419975 37.760189, -122.419841 37.758585, -122.420507 37.758545))",2025Q2,"48,429.29",Mission,60750208022002 | 60750208011003 | 60750208022003 | 60750208021005,60750208022002,06075020802
407,"MULTIPOLYGON (((-122.41736 37.748533, -122.417017 37.748774, -122.417049 37.749107, -122.416519 37.749138, -122.415955 37.749172, -122.415873 37.748299, -122.41587 37.748267, -122.418206 37.748203, -122.417992 37.748323, -122.417912 37.748324, -122.41736 37.748533)), ((-122.420832 37.748878, -122.421284 37.74885, -122.421391 37.749962, -122.421438 37.75045, -122.420985 37.750477, -122.420832 37.748878)), ((-122.419781 37.748941, -122.420354 37.748907, -122.420507 37.750506, -122.419934 37.75054, -122.419781 37.748941)), ((-122.418135 37.749041, -122.41871 37.749006, -122.418861 37.750605, -122.418288 37.75064, -122.418135 37.749041)))",2025Q2,"36,643.85",Mission,60750209002005 | 60750209003000 | 60750209003003 | 60750210004001,60750209002005,06075020900
408,"MULTIPOLYGON (((-122.423988 37.751911, -122.422926 37.75197, -122.422829 37.751975, -122.42267 37.750375, -122.422775 37.750369, -122.42383 37.750304, -122.424934 37.750237, -122.425016 37.751044, -122.425097 37.751845, -122.42452 37.75188, -122.423988 37.751911)), ((-122.419934 37.75054, -122.420507 37.750506, -122.420665 37.752104, -122.420084 37.752139, -122.419934 37.75054)), ((-122.418445 37.752239, -122.419018 37.752204, -122.419557 37.752171, -122.419585 37.752471, -122.419609 37.752733, -122.419705 37.75377, -122.418594 37.753837, -122.418445 37.752239)))",2025Q2,"30,807.75",Mission,60750209004003 | 60750210003004 | 60750209004007 | 60750210003003,60750209004003,06075020900
409,"MULTIPOLYGON (((-122.420354 37.748907, -122.420832 37.748878, -122.420985 37.750477, -122.420507 37.750506, -122.420354 37.748907)), ((-122.419781 37.748941, -122.419934 37.75054, -122.4194 37.750573, -122.418861 37.750605, -122.41871 37.749006, -122.419247 37.748974, -122.419781 37.748941)), ((-122.418288 37.75064, -122.418861 37.750605, -122.419018 37.752204, -122.418445 37.752239, -122.418288 37.75064)))",2025Q2,"11,840.57",Mission,60750209004005 | 60750209003001 | 60750210004000 | 60750209003002,60750209004005,06075020900
410,"MULTIPOLYGON (((-122.421493 37.753579, -122.421546 37.752856, -122.42291 37.752778, -122.422975 37.753467, -122.422985 37.753572, -122.421518 37.75366, -122.421493 37.753579)), ((-122.424667 37.753471, -122.424823 37.755075, -122.42429 37.755106, -122.423757 37.755137, -122.423232 37.755167, -122.423139 37.755172, -122.423128 37.75507, -122.423062 37.754375, -122.422995 37.753676, -122.422985 37.753572, -122.423071 37.753567, -122.423601 37.753535, -122.424136 37.753503, -122.424667 37.753471)))",2025Q2,"2,541.04",Mission,60750210001004 | 60750210002001 | 60750210001002 | 60750210001003,60750210001004,06075021000
411,"MULTIPOLYGON (((-122.423988 37.751911, -122.42452 37.75188, -122.424667 37.753471, -122.424136 37.753503, -122.423988 37.751911)), ((-122.420964 37.755295, -122.420812 37.753703, -122.421518 37.75366, -122.421477 37.754466, -122.423062 37.754375, -122.423128 37.75507, -122.423139 37.755172, -122.421435 37.755268, -122.420964 37.755295)), ((-122.420011 37.756969, -122.419858 37.755366, -122.420964 37.755295, -122.421041 37.756102, -122.421118 37.756902, -122.420338 37.756949, -122.420011 37.756969)))",2025Q2,"47,576.7",Mission,60750210002003 | 60750210001000 | 60750210001001 | 60750208013003,60750210002003,06075021000
412,"MULTIPOLYGON (((-122.42452 37.75188, -122.425097 37.751845, -122.42524 37.753436, -122.424667 37.753471, -122.42452 37.75188)), ((-122.423071 37.753567, -122.422985 37.753572, -122.422975 37.753467, -122.42291 37.752778, -122.422841 37.75206, -122.422829 37.751975, -122.422926 37.75197, -122.423988 37.751911, -122.424136 37.753503, -122.423601 37.753535, -122.423071 37.753567)), ((-122.421518 37.75366, -122.422985 37.753572, -122.422995 37.753676, -122.423062 37.754375, -122.421477 37.754466, -122.421518 37.75366)), ((-122.420964 37.755295, -122.421435 37.755268, -122.423139 37.755172, -122.423148 37.755273, -122.423215 37.755971, -122.421041 37.756102, -122.420964 37.755295)))",2025Q2,"4,718.04",Mission,60750210002004 | 60750207011005 | 60750210001006 | 60750210002002,60750210002004,06075021000
413,"MULTIPOLYGON (((-122.42267 37.750375, -122.422829 37.751975, -122.422841 37.75206, -122.42291 37.752778, -122.421546 37.752856, -122.421493 37.753579, -122.421518 37.75366, -122.420812 37.753703, -122.420665 37.752104, -122.421143 37.752074, -122.420985 37.750477, -122.421438 37.75045, -122.421391 37.749962, -122.421284 37.74885, -122.422528 37.748795, -122.422611 37.748783, -122.423677 37.748711, -122.42383 37.750304, -122.422775 37.750369, -122.42267 37.750375)), ((-122.4194 37.750573, -122.419557 37.752171, -122.419018 37.752204, -122.418861 37.750605, -122.4194 37.750573)))",2025Q2,"17,696.23",Mission,60750210002005 | 60750210003002 | 60750209004004 | 60750210004002 | 60750210003006 | 60750210002000 | 60750210003001,60750210002005,06075021000
414,"MULTIPOLYGON (((-122.423677 37.748711, -122.424777 37.748644, -122.424872 37.749437, -122.424934 37.750237, -122.42383 37.750304, -122.423677 37.748711)), ((-122.420507 37.750506, -122.420985 37.750477, -122.421143 37.752074, -122.420665 37.752104, -122.420507 37.750506)), ((-122.419934 37.75054, -122.420084 37.752139, -122.420665 37.752104, -122.420812 37.753703, -122.419705 37.75377, -122.419609 37.752733, -122.419585 37.752471, -122.419557 37.752171, -122.4194 37.750573, -122.419934 37.75054)))",2025Q2,"8,626.07",Mission,60750210003005 | 60750209004006 | 60750210003000 | 60750209004002,60750210003005,06075021000
415,"MULTIPOLYGON (((-122.425383 37.753427, -122.425395 37.753514, -122.42546 37.754208, -122.425529 37.754945, -122.425532 37.755025, -122.425545 37.755117, -122.42555 37.755181, -122.425682 37.755178, -122.42601 37.755158, -122.426017 37.75523, -122.42612 37.755224, -122.426133 37.755355, -122.426222 37.756292, -122.426119 37.756298, -122.426149 37.756599, -122.425687 37.756627, -122.425532 37.756636, -122.425384 37.755035, -122.42524 37.753436, -122.425383 37.753427)), ((-122.424823 37.755075, -122.424977 37.75667, -122.424443 37.756702, -122.42429 37.755106, -122.424823 37.755075)), ((-122.42797 37.757292, -122.42805 37.758089, -122.42587 37.758221, -122.425767 37.757425, -122.42797 37.757292)), ((-122.425914 37.75903, -122.426013 37.759825, -122.425836 37.759835, -122.425748 37.759036, -122.425914 37.75903)), ((-122.424863 37.759894, -122.425025 37.761491, -122.423847 37.761563, -122.423684 37.759964, -122.424863 37.759894)))",2025Q2,"28,778.63",Mission,60750211001008 | 60750207022003 | 60750211001000 | 60750211001001 | 60750206011006 | 60750206021003 | 60750207011003,60750211001008,06075021100
